Epoch,Accuracy,Precision,Recall,F1,AUROC
1,0.375,0.3933333333333333,0.3833333333333333,0.35238095238095235,0.8135206460206461
2,0.625,0.8057142857142857,0.6900000000000001,0.6590909090909091,0.9133041958041958
3,0.9375,0.9666666666666668,0.95,0.9532467532467532,0.9765909090909091
4,0.875,0.9428571428571428,0.8833333333333332,0.8980952380952381,0.9760606060606062
5,0.9375,0.9666666666666668,0.95,0.9532467532467532,0.9437878787878787
